,Entity,Code,Year,Fossil fuels (TWh)
4878,South Africa,ZAF,2020,1296.357666015625
4879,South Africa,ZAF,2021,1308.656494140625
4880,South America,,1965,944.7191162109376
4881,South America,,1966,999.163818359375
4882,South America,,1967,1033.0565185546875
4883,South America,,1968,1106.04541015625
4884,South America,,1969,1153.8934326171875
4885,South America,,1970,1189.454345703125
4886,South America,,1971,1246.748291015625
4887,South America,,1972,1321.830810546875
4888,South America,,1973,1462.1688232421875
4889,South America,,1974,1537.508056640625
4890,South America,,1975,1551.1580810546875
4891,South America,,1976,1652.970947265625
4892,South America,,1977,1740.2530517578125
4893,South America,,1978,1816.8909912109373
4894,South America,,1979,1927.6778564453125
4895,South America,,1980,1957.60888671875
4896,South America,,1981,1941.1827392578125
4897,South America,,1982,1959.16943359375
4898,South America,,1983,1935.07861328125
4899,South America,,1984,1967.71533203125
4900,South America,,1985,2005.8076171875
4901,South America,,1986,2138.238525390625
4902,South America,,1987,2193.220703125
4903,South America,,1988,2275.114013671875
4904,South America,,1989,2292.38232421875
4905,South America,,1990,2257.80908203125
4906,South America,,1991,2299.64013671875
4907,South America,,1992,2464.886962890625
4908,South America,,1993,2528.296875
4909,South America,,1994,2692.84912109375
4910,South America,,1995,2822.15380859375
4911,South America,,1996,2934.307373046875
4912,South America,,1997,3093.9521484375
4913,South America,,1998,3225.64111328125
4914,South America,,1999,3251.71728515625
4915,South America,,2000,3245.864013671875
4916,South America,,2001,3267.775634765625
4917,South America,,2002,3257.533447265625
4918,South America,,2003,3250.67138671875
4919,South America,,2004,3463.03466796875
4920,South America,,2005,3548.529296875
4921,South America,,2006,3692.31640625
4922,South America,,2007,3901.271484375
4923,South America,,2008,4016.802734375
4924,South America,,2009,3901.97998046875
4925,South America,,2010,4221.5390625
4926,South America,,2011,4400.271484375
4927,South America,,2012,4636.4072265625
4928,South America,,2013,4851.20703125
4929,South America,,2014,4918.89208984375
4930,South America,,2015,4833.802734375
4931,South America,,2016,4656.03369140625
4932,South America,,2017,4635.47900390625
4933,South America,,2018,4460.1142578125
4934,South America,,2019,4340.13037109375
4935,South America,,2020,3894.927734375
4936,South America,,2021,4303.9091796875
4937,South Korea,KOR,1965,72.71633911132812
4938,South Korea,KOR,1966,87.85475158691406
4939,South Korea,KOR,1967,101.46601104736328
4940,South Korea,KOR,1968,116.77117919921876
4941,South Korea,KOR,1969,140.10745239257812
4942,South Korea,KOR,1970,163.8562469482422
4943,South Korea,KOR,1971,177.28701782226562
4944,South Korea,KOR,1972,183.8074951171875
4945,South Korea,KOR,1973,228.5391540527344
4946,South Korea,KOR,1974,235.93408203125
4947,South Korea,KOR,1975,260.62109375
4948,South Korea,KOR,1976,291.8415222167969
4949,South Korea,KOR,1977,337.3280944824219
4950,South Korea,KOR,1978,370.76513671875
4951,South Korea,KOR,1979,425.4183349609375
4952,South Korea,KOR,1980,438.4869384765625
4953,South Korea,KOR,1981,459.4367980957031
4954,South Korea,KOR,1982,459.75885009765625
4955,South Korea,KOR,1983,484.8225708007813
4956,South Korea,KOR,1984,525.343505859375
4957,South Korea,KOR,1985,567.2364501953125
4958,South Korea,KOR,1986,610.9404907226562
4959,South Korea,KOR,1987,653.207275390625
4960,South Korea,KOR,1988,747.0409545898438
4961,South Korea,KOR,1989,799.057861328125
4962,South Korea,KOR,1990,902.1168212890624
4963,South Korea,KOR,1991,1035.5211181640625
4964,South Korea,KOR,1992,1190.1458740234375
4965,South Korea,KOR,1993,1313.6025390625
4966,South Korea,KOR,1994,1434.6058349609375
4967,South Korea,KOR,1995,1557.779541015625
4968,South Korea,KOR,1996,1722.208740234375
4969,South Korea,KOR,1997,1903.809326171875
4970,South Korea,KOR,1998,1681.372802734375
4971,South Korea,KOR,1999,1818.5152587890625
4972,South Korea,KOR,2000,1924.5533447265625
4973,South Korea,KOR,2001,1976.8253173828125
4974,South Korea,KOR,2002,2062.42333984375
4975,South Korea,KOR,2003,2107.564453125
4976,South Korea,KOR,2004,2166.312744140625
4977,South Korea,KOR,2005,2212.2353515625
4978,South Korea,KOR,2006,2252.40673828125
4979,South Korea,KOR,2007,2348.815185546875
4980,South Korea,KOR,2008,2374.35107421875
4981,South Korea,KOR,2009,2399.5546875
4982,South Korea,KOR,2010,2621.322509765625
4983,South Korea,KOR,2011,2744.644775390625
4984,South Korea,KOR,2012,2796.072998046875
4985,South Korea,KOR,2013,2833.13232421875
4986,South Korea,KOR,2014,2811.38720703125
4987,South Korea,KOR,2015,2843.489990234375
4988,South Korea,KOR,2016,2943.78857421875
4989,South Korea,KOR,2017,3004.366455078125
4990,South Korea,KOR,2018,3085.487548828125
4991,South Korea,KOR,2019,3002.69921875
4992,South Korea,KOR,2020,2821.20751953125
4993,South Korea,KOR,2021,2966.31103515625
4994,South and Central America (BP),,1965,1228.9462890625
4995,South and Central America (BP),,1966,1292.7322998046875
4996,South and Central America (BP),,1967,1339.8592529296875
4997,South and Central America (BP),,1968,1420.32568359375
4998,South and Central America (BP),,1969,1477.0615234375
4999,South and Central America (BP),,1970,1554.13037109375
5000,South and Central America (BP),,1971,1619.02978515625
5001,South and Central America (BP),,1972,1733.8037109375
5002,South and Central America (BP),,1973,1903.126220703125
5003,South and Central America (BP),,1974,1977.3482666015625
5004,South and Central America (BP),,1975,1978.120849609375
5005,South and Central America (BP),,1976,2093.5888671875
5006,South and Central America (BP),,1977,2203.828369140625
5007,South and Central America (BP),,1978,2290.09228515625
5008,South and Central America (BP),,1979,2405.355224609375
5009,South and Central America (BP),,1980,2473.781494140625
5010,South and Central America (BP),,1981,2461.69580078125
5011,South and Central America (BP),,1982,2435.703369140625
5012,South and Central America (BP),,1983,2394.3681640625
5013,South and Central America (BP),,1984,2448.0732421875
5014,South and Central America (BP),,1985,2466.85205078125
5015,South and Central America (BP),,1986,2594.623779296875
5016,South and Central America (BP),,1987,2664.645751953125
5017,South and Central America (BP),,1988,2752.173095703125
5018,South and Central America (BP),,1989,2789.600341796875
5019,South and Central America (BP),,1990,2758.79833984375
5020,South and Central America (BP),,1991,2799.57568359375
5021,South and Central America (BP),,1992,2964.4716796875
5022,South and Central America (BP),,1993,3041.4677734375
5023,South and Central America (BP),,1994,3238.852294921875
5024,South and Central America (BP),,1995,3387.716796875
5025,South and Central America (BP),,1996,3521.6015625
5026,South and Central America (BP),,1997,3713.755615234375
5027,South and Central America (BP),,1998,3880.3291015625
5028,South and Central America (BP),,1999,3903.09228515625
5029,South and Central America (BP),,2000,3965.655029296875
5030,South and Central America (BP),,2001,4018.45361328125
5031,South and Central America (BP),,2002,4029.1806640625
5032,South and Central America (BP),,2003,4051.31201171875
5033,South and Central America (BP),,2004,4285.8095703125
5034,South and Central America (BP),,2005,4382.79736328125
5035,South and Central America (BP),,2006,4582.05615234375
5036,South and Central America (BP),,2007,4798.34912109375
5037,South and Central America (BP),,2008,4894.3447265625
5038,South and Central America (BP),,2009,4747.8388671875
5039,South and Central America (BP),,2010,5079.8125
5040,South and Central America (BP),,2011,5277.447265625
5041,South and Central America (BP),,2012,5506.2939453125
5042,South and Central America (BP),,2013,5716.0654296875
5043,South and Central America (BP),,2014,5786.8427734375
5044,South and Central America (BP),,2015,5729.22412109375
5045,South and Central America (BP),,2016,5550.6455078125
5046,South and Central America (BP),,2017,5527.42626953125
5047,South and Central America (BP),,2018,5344.2763671875
5048,South and Central America (BP),,2019,5259.2255859375
5049,South and Central America (BP),,2020,4688.63232421875
5050,South and Central America (BP),,2021,5182.04443359375
5051,Spain,ESP,1965,279.1923828125
5052,Spain,ESP,1966,301.2010498046875
5053,Spain,ESP,1967,344.5456848144531
5054,Spain,ESP,1968,360.6687622070313
5055,Spain,ESP,1969,397.36322021484375
5056,Spain,ESP,1970,443.8699645996094
5057,Spain,ESP,1971,480.7960510253906
5058,Spain,ESP,1972,511.0052490234375
5059,Spain,ESP,1973,584.9950561523438
5060,Spain,ESP,1974,606.3200073242188
5061,Spain,ESP,1975,637.9881591796875
5062,Spain,ESP,1976,703.3886108398438
5063,Spain,ESP,1977,679.5819702148438
5064,Spain,ESP,1978,677.89453125
5065,Spain,ESP,1979,725.7437744140625
5066,Spain,ESP,1980,783.7662963867188
5067,Spain,ESP,1981,800.832275390625
5068,Spain,ESP,1982,789.4970092773438
5069,Spain,ESP,1983,802.9574584960938
5070,Spain,ESP,1984,769.2243041992188
5071,Spain,ESP,1985,748.2418212890625
5072,Spain,ESP,1986,755.3446044921875
5073,Spain,ESP,1987,776.4862060546875
5074,Spain,ESP,1988,770.2168579101562
5075,Spain,ESP,1989,850.0152587890625
5076,Spain,ESP,1990,837.8299560546875
5077,Spain,ESP,1991,866.3472900390625
5078,Spain,ESP,1992,942.7359008789062
5079,Spain,ESP,1993,888.1298217773438
5080,Spain,ESP,1994,931.8253784179688
5081,Spain,ESP,1995,989.6434326171876
5082,Spain,ESP,1996,984.4679565429688
5083,Spain,ESP,1997,1069.7952880859375
5084,Spain,ESP,1998,1124.0068359375
5085,Spain,ESP,1999,1195.43701171875
5086,Spain,ESP,2000,1244.066162109375
5087,Spain,ESP,2001,1271.7705078125
5088,Spain,ESP,2002,1334.461181640625
5089,Spain,ESP,2003,1368.1029052734375
5090,Spain,ESP,2004,1444.0977783203125
5091,Spain,ESP,2005,1500.0076904296875
5092,Spain,ESP,2006,1491.9310302734375
5093,Spain,ESP,2007,1529.89990234375
5094,Spain,ESP,2008,1458.1387939453125
5095,Spain,ESP,2009,1312.61279296875
5096,Spain,ESP,2010,1259.496826171875
5097,Spain,ESP,2011,1265.21728515625
5098,Spain,ESP,2012,1241.495849609375
5099,Spain,ESP,2013,1121.107421875
5100,Spain,ESP,2014,1094.091064453125
5101,Spain,ESP,2015,1151.1337890625
5102,Spain,ESP,2016,1143.4976806640625
5103,Spain,ESP,2017,1207.51708984375
5104,Spain,ESP,2018,1197.0513916015625
5105,Spain,ESP,2019,1167.4573974609375
5106,Spain,ESP,2020,974.3662719726562
5107,Spain,ESP,2021,1064.333251953125
5164,Sweden,SWE,1965,255.6302947998047
5165,Sweden,SWE,1966,284.3970947265625
5166,Sweden,SWE,1967,283.3371887207031
5167,Sweden,SWE,1968,314.1644592285156
5168,Sweden,SWE,1969,334.4641418457031
5169,Sweden,SWE,1970,363.2722473144531
5170,Sweden,SWE,1971,340.7564697265625
5171,Sweden,SWE,1972,346.4247131347656
5172,Sweden,SWE,1973,355.5370178222656
5173,Sweden,SWE,1974,323.2485046386719
5174,Sweden,SWE,1975,324.0599060058594
5175,Sweden,SWE,1976,354.09747314453125
5176,Sweden,SWE,1977,339.5324401855469
5177,Sweden,SWE,1978,406.7076416015625
5178,Sweden,SWE,1979,439.6930541992188
5179,Sweden,SWE,1980,389.4951477050781
5180,Sweden,SWE,1981,349.5430908203125
5181,Sweden,SWE,1982,328.0776062011719
5182,Sweden,SWE,1983,292.4815368652344
5183,Sweden,SWE,1984,285.4530029296875
5184,Sweden,SWE,1985,309.7772216796875
5185,Sweden,SWE,1986,331.9038391113281
5186,Sweden,SWE,1987,291.9225158691406
5187,Sweden,SWE,1988,275.76416015625
5188,Sweden,SWE,1989,265.5101928710937
5189,Sweden,SWE,1990,268.2071228027344
5190,Sweden,SWE,1991,236.27993774414065
5191,Sweden,SWE,1992,245.257568359375
5192,Sweden,SWE,1993,242.93081665039065
5193,Sweden,SWE,1994,255.3689117431641
5194,Sweden,SWE,1995,244.80795288085935
5195,Sweden,SWE,1996,263.0548400878906
5196,Sweden,SWE,1997,244.2833404541016
5197,Sweden,SWE,1998,270.73907470703125
5198,Sweden,SWE,1999,260.3393859863281
5199,Sweden,SWE,2000,230.02691650390625
5200,Sweden,SWE,2001,236.8637237548828
5201,Sweden,SWE,2002,242.4430389404297
5202,Sweden,SWE,2003,255.92369079589844
5203,Sweden,SWE,2004,247.8287048339844
5204,Sweden,SWE,2005,244.6365966796875
5205,Sweden,SWE,2006,250.0737762451172
5206,Sweden,SWE,2007,243.03744506835935
5207,Sweden,SWE,2008,231.0172576904297
5208,Sweden,SWE,2009,217.04444885253903
5209,Sweden,SWE,2010,229.4769744873047
5210,Sweden,SWE,2011,209.54067993164065
5211,Sweden,SWE,2012,201.40806579589844
5212,Sweden,SWE,2013,199.3495941162109
5213,Sweden,SWE,2014,192.47259521484372
5214,Sweden,SWE,2015,190.2769012451172
5215,Sweden,SWE,2016,195.60198974609372
5216,Sweden,SWE,2017,193.49810791015625
5217,Sweden,SWE,2018,186.87342834472656
5218,Sweden,SWE,2019,197.68589782714844
5219,Sweden,SWE,2020,178.58981323242188
5220,Sweden,SWE,2021,178.0531005859375
5221,Switzerland,CHE,1965,111.21289825439452
5222,Switzerland,CHE,1966,114.73194885253906
5223,Switzerland,CHE,1967,121.1769027709961
5224,Switzerland,CHE,1968,132.71043395996094
5225,Switzerland,CHE,1969,142.52975463867188
5226,Switzerland,CHE,1970,157.79147338867188
5227,Switzerland,CHE,1971,165.0345458984375
5228,Switzerland,CHE,1972,168.50558471679688
5229,Switzerland,CHE,1973,181.1299743652344
5230,Switzerland,CHE,1974,163.0218963623047
5231,Switzerland,CHE,1975,158.19688415527344
5232,Switzerland,CHE,1976,164.17367553710938
5233,Switzerland,CHE,1977,166.20140075683594
5234,Switzerland,CHE,1978,170.5316619873047
5235,Switzerland,CHE,1979,164.80027770996094
5236,Switzerland,CHE,1980,167.0621337890625
5237,Switzerland,CHE,1981,158.1843719482422
5238,Switzerland,CHE,1982,150.18984985351562
5239,Switzerland,CHE,1983,163.2332000732422
5240,Switzerland,CHE,1984,161.1285858154297
5241,Switzerland,CHE,1985,164.27049255371094
5242,Switzerland,CHE,1986,177.47177124023438
5243,Switzerland,CHE,1987,168.87940979003906
5244,Switzerland,CHE,1988,168.73095703125
5245,Switzerland,CHE,1989,164.0841827392578
5246,Switzerland,CHE,1990,175.5113525390625
5247,Switzerland,CHE,1991,179.6363525390625
5248,Switzerland,CHE,1992,181.7213897705078
5249,Switzerland,CHE,1993,172.29269409179688
5250,Switzerland,CHE,1994,177.01800537109375
5251,Switzerland,CHE,1995,167.9939727783203
5252,Switzerland,CHE,1996,174.45455932617188
5253,Switzerland,CHE,1997,180.9161834716797
5254,Switzerland,CHE,1998,183.32345581054688
5255,Switzerland,CHE,1999,182.43264770507807
5256,Switzerland,CHE,2000,178.18905639648438
5257,Switzerland,CHE,2001,189.8263397216797
5258,Switzerland,CHE,2002,180.8753967285156
5259,Switzerland,CHE,2003,178.5320587158203
5260,Switzerland,CHE,2004,178.70706176757812
5261,Switzerland,CHE,2005,182.3441467285156
5262,Switzerland,CHE,2006,185.27520751953125
5263,Switzerland,CHE,2007,169.7764129638672
5264,Switzerland,CHE,2008,180.6103057861328
5265,Switzerland,CHE,2009,181.5045166015625
5266,Switzerland,CHE,2010,174.4993438720703
5267,Switzerland,CHE,2011,166.27084350585938
5268,Switzerland,CHE,2012,171.6048583984375
5269,Switzerland,CHE,2013,179.88375854492188
5270,Switzerland,CHE,2014,160.37454223632812
5271,Switzerland,CHE,2015,163.95558166503906
5272,Switzerland,CHE,2016,158.4051513671875
5273,Switzerland,CHE,2017,161.51470947265625
5274,Switzerland,CHE,2018,155.09742736816406
5275,Switzerland,CHE,2019,158.49227905273438
5276,Switzerland,CHE,2020,137.07769775390625
5277,Switzerland,CHE,2021,140.42169189453125
5278,Taiwan,TWN,1965,62.710899353027344
5279,Taiwan,TWN,1966,67.50751495361328
5280,Taiwan,TWN,1967,74.47895050048828
5281,Taiwan,TWN,1968,83.08189392089844
5282,Taiwan,TWN,1969,89.89785766601562
5283,Taiwan,TWN,1970,99.20637512207033
5284,Taiwan,TWN,1971,126.08108520507812
5285,Taiwan,TWN,1972,133.7188262939453
5286,Taiwan,TWN,1973,158.78359985351562
5287,Taiwan,TWN,1974,147.7708282470703
5288,Taiwan,TWN,1975,162.5636749267578
5289,Taiwan,TWN,1976,204.22267150878903
5290,Taiwan,TWN,1977,225.8271026611328
5291,Taiwan,TWN,1978,258.9056701660156
5292,Taiwan,TWN,1979,267.0068359375
5293,Taiwan,TWN,1980,282.75262451171875
5294,Taiwan,TWN,1981,250.2325439453125
5295,Taiwan,TWN,1982,277.72564697265625
5296,Taiwan,TWN,1983,295.5357971191406
5297,Taiwan,TWN,1984,296.9017333984375
5298,Taiwan,TWN,1985,298.07666015625
5299,Taiwan,TWN,1986,337.8412780761719
5300,Taiwan,TWN,1987,357.79327392578125
5301,Taiwan,TWN,1988,416.21783447265625
5302,Taiwan,TWN,1989,453.4957275390625
5303,Taiwan,TWN,1990,471.7786865234375
5304,Taiwan,TWN,1991,505.8146057128906
5305,Taiwan,TWN,1992,540.5043334960938
5306,Taiwan,TWN,1993,584.355712890625
5307,Taiwan,TWN,1994,622.5322265625
5308,Taiwan,TWN,1995,667.865966796875
5309,Taiwan,TWN,1996,693.3667602539062
5310,Taiwan,TWN,1997,743.957275390625
5311,Taiwan,TWN,1998,791.1619873046875
5312,Taiwan,TWN,1999,833.1407470703125
5313,Taiwan,TWN,2000,896.234375
5314,Taiwan,TWN,2001,935.6904296875
5315,Taiwan,TWN,2002,972.6784057617188
5316,Taiwan,TWN,2003,1022.9404907226562
5317,Taiwan,TWN,2004,1069.5458984375
5318,Taiwan,TWN,2005,1082.3277587890625
5319,Taiwan,TWN,2006,1114.79296875
5320,Taiwan,TWN,2007,1163.35546875
5321,Taiwan,TWN,2008,1121.32958984375
5322,Taiwan,TWN,2009,1087.9677734375
5323,Taiwan,TWN,2010,1174.119384765625
5324,Taiwan,TWN,2011,1163.1971435546875
5325,Taiwan,TWN,2012,1154.9212646484375
5326,Taiwan,TWN,2013,1179.5904541015625
5327,Taiwan,TWN,2014,1210.7332763671875
5328,Taiwan,TWN,2015,1224.2608642578125
5329,Taiwan,TWN,2016,1240.313720703125
5330,Taiwan,TWN,2017,1263.436767578125
5331,Taiwan,TWN,2018,1268.5296630859375
5332,Taiwan,TWN,2019,1225.787841796875
5333,Taiwan,TWN,2020,1190.2381591796875
5334,Taiwan,TWN,2021,1270.5889892578125
5335,Thailand,THA,1965,28.219697952270508
5336,Thailand,THA,1966,33.44741439819336
5337,Thailand,THA,1967,37.63323211669922
5338,Thailand,THA,1968,49.31712341308594
5339,Thailand,THA,1969,53.381385803222656
5340,Thailand,THA,1970,61.98940658569336
5341,Thailand,THA,1971,68.46110534667969
5342,Thailand,THA,1972,85.31712341308594
5343,Thailand,THA,1973,90.32866668701172
5344,Thailand,THA,1974,92.49676513671876
5345,Thailand,THA,1975,100.06649017333984
5346,Thailand,THA,1976,105.52974700927734
5347,Thailand,THA,1977,118.26813507080078
5348,Thailand,THA,1978,130.20327758789062
5349,Thailand,THA,1979,135.35861206054688
5350,Thailand,THA,1980,141.59718322753906
5351,Thailand,THA,1981,137.40379333496094
5352,Thailand,THA,1982,138.4794464111328
5353,Thailand,THA,1983,153.42630004882812
5354,Thailand,THA,1984,170.0486602783203
5355,Thailand,THA,1985,179.37753295898438
5356,Thailand,THA,1986,186.20855712890625
5357,Thailand,THA,1987,219.2154998779297
5358,Thailand,THA,1988,249.1272125244141
5359,Thailand,THA,1989,284.78155517578125
5360,Thailand,THA,1990,343.0939025878906
5361,Thailand,THA,1991,381.1603088378906
5362,Thailand,THA,1992,419.5006103515625
5363,Thailand,THA,1993,479.6535949707031
5364,Thailand,THA,1994,536.588623046875
5365,Thailand,THA,1995,595.398193359375
5366,Thailand,THA,1996,674.3577270507812
5367,Thailand,THA,1997,710.761474609375
5368,Thailand,THA,1998,658.871826171875
5369,Thailand,THA,1999,704.2244873046875
5370,Thailand,THA,2000,722.8477783203125
5371,Thailand,THA,2001,762.3563232421875
5372,Thailand,THA,2002,824.351806640625
5373,Thailand,THA,2003,887.2691040039062
5374,Thailand,THA,2004,967.3244018554688
5375,Thailand,THA,2005,998.3846435546876
5376,Thailand,THA,2006,1012.3978271484376
5377,Thailand,THA,2007,1057.585205078125
5378,Thailand,THA,2008,1072.419921875
5379,Thailand,THA,2009,1112.1085205078125
5380,Thailand,THA,2010,1188.0662841796875
5381,Thailand,THA,2011,1210.3583984375
5382,Thailand,THA,2012,1292.168701171875
5383,Thailand,THA,2013,1297.9383544921875
5384,Thailand,THA,2014,1333.0137939453125
5385,Thailand,THA,2015,1363.7816162109375
5386,Thailand,THA,2016,1385.6221923828125
5387,Thailand,THA,2017,1399.6656494140625
5388,Thailand,THA,2018,1426.0771484375
5389,Thailand,THA,2019,1417.94091796875
5390,Thailand,THA,2020,1309.808837890625
5391,Thailand,THA,2021,1318.3818359375
5392,Trinidad and Tobago,TTO,1965,33.62565231323242
5393,Trinidad and Tobago,TTO,1966,35.777381896972656
5394,Trinidad and Tobago,TTO,1967,38.13783264160156
5395,Trinidad and Tobago,TTO,1968,39.31428527832031
5396,Trinidad and Tobago,TTO,1969,40.54228591918945
5397,Trinidad and Tobago,TTO,1970,44.68058013916016
5398,Trinidad and Tobago,TTO,1971,45.048431396484375
5399,Trinidad and Tobago,TTO,1972,62.13240814208984
5400,Trinidad and Tobago,TTO,1973,61.644187927246094
5401,Trinidad and Tobago,TTO,1974,59.38491439819336
5402,Trinidad and Tobago,TTO,1975,47.84130096435547
5403,Trinidad and Tobago,TTO,1976,53.81284713745117
5404,Trinidad and Tobago,TTO,1977,55.976806640625
5405,Trinidad and Tobago,TTO,1978,56.34300231933594
5406,Trinidad and Tobago,TTO,1979,49.77104568481445
5407,Trinidad and Tobago,TTO,1980,47.86725616455078
5408,Trinidad and Tobago,TTO,1981,50.57011413574219
5409,Trinidad and Tobago,TTO,1982,59.40615081787109
5410,Trinidad and Tobago,TTO,1983,57.96623611450195
5411,Trinidad and Tobago,TTO,1984,57.145294189453125
5412,Trinidad and Tobago,TTO,1985,59.047950744628906
5413,Trinidad and Tobago,TTO,1986,61.36835861206055
5414,Trinidad and Tobago,TTO,1987,57.91481018066406
5415,Trinidad and Tobago,TTO,1988,63.66781997680664
5416,Trinidad and Tobago,TTO,1989,62.63842010498047
5417,Trinidad and Tobago,TTO,1990,69.50099182128906
5418,Trinidad and Tobago,TTO,1991,69.3090591430664
5419,Trinidad and Tobago,TTO,1992,73.35067749023438
5420,Trinidad and Tobago,TTO,1993,77.3281478881836
5421,Trinidad and Tobago,TTO,1994,81.94112396240234
5422,Trinidad and Tobago,TTO,1995,88.86662292480469
5423,Trinidad and Tobago,TTO,1996,100.74698638916016
5424,Trinidad and Tobago,TTO,1997,100.71772003173828
5425,Trinidad and Tobago,TTO,1998,102.23356628417967
5426,Trinidad and Tobago,TTO,1999,113.631591796875
5427,Trinidad and Tobago,TTO,2000,118.7711944580078
5428,Trinidad and Tobago,TTO,2001,128.1269989013672
5429,Trinidad and Tobago,TTO,2002,139.05409240722656
5430,Trinidad and Tobago,TTO,2003,155.9486083984375
5431,Trinidad and Tobago,TTO,2004,171.4696044921875
5432,Trinidad and Tobago,TTO,2005,183.8627166748047
5433,Trinidad and Tobago,TTO,2006,214.7477569580078
5434,Trinidad and Tobago,TTO,2007,221.46743774414065
5435,Trinidad and Tobago,TTO,2008,218.20559692382807
5436,Trinidad and Tobago,TTO,2009,216.398681640625
5437,Trinidad and Tobago,TTO,2010,233.859130859375
5438,Trinidad and Tobago,TTO,2011,229.66246032714844
5439,Trinidad and Tobago,TTO,2012,226.0894470214844
5440,Trinidad and Tobago,TTO,2013,230.2848052978516
5441,Trinidad and Tobago,TTO,2014,229.1000061035156
5442,Trinidad and Tobago,TTO,2015,222.28900146484372
5443,Trinidad and Tobago,TTO,2016,197.21923828125
5444,Trinidad and Tobago,TTO,2017,209.2720489501953
5445,Trinidad and Tobago,TTO,2018,198.08084106445312
5446,Trinidad and Tobago,TTO,2019,193.0580139160156
5447,Trinidad and Tobago,TTO,2020,168.2801055908203
5448,Trinidad and Tobago,TTO,2021,170.701904296875
5449,Turkey,TUR,1965,84.67083740234375
5450,Turkey,TUR,1966,97.61302947998048
5451,Turkey,TUR,1967,100.94839477539062
5452,Turkey,TUR,1968,116.46736145019533
5453,Turkey,TUR,1969,127.27210998535156
5454,Turkey,TUR,1970,137.1849822998047
5455,Turkey,TUR,1971,154.14810180664062
5456,Turkey,TUR,1972,171.39247131347656
5457,Turkey,TUR,1973,197.2756805419922
5458,Turkey,TUR,1974,199.0925750732422
5459,Turkey,TUR,1975,215.5268402099609
5460,Turkey,TUR,1976,237.91677856445312
5461,Turkey,TUR,1977,262.03955078125
5462,Turkey,TUR,1978,276.48345947265625
5463,Turkey,TUR,1979,256.3748474121094
5464,Turkey,TUR,1980,264.507080078125
5465,Turkey,TUR,1981,263.5326232910156
5466,Turkey,TUR,1982,286.7904663085937
5467,Turkey,TUR,1983,306.1721496582031
5468,Turkey,TUR,1984,317.9397888183594
5469,Turkey,TUR,1985,350.4588928222656
5470,Turkey,TUR,1986,385.4719848632813
5471,Turkey,TUR,1987,424.3765869140625
5472,Turkey,TUR,1988,441.5869140625
5473,Turkey,TUR,1989,464.38775634765625
5474,Turkey,TUR,1990,493.3236083984375
5475,Turkey,TUR,1991,506.29302978515625
5476,Turkey,TUR,1992,524.3907470703125
5477,Turkey,TUR,1993,554.88232421875
5478,Turkey,TUR,1994,544.1184692382812
5479,Turkey,TUR,1995,604.5278930664062
5480,Turkey,TUR,1996,654.6244506835938
5481,Turkey,TUR,1997,691.8746948242188
5482,Turkey,TUR,1998,705.5694580078125
5483,Turkey,TUR,1999,706.3548583984375
5484,Turkey,TUR,2000,772.5284423828125
5485,Turkey,TUR,2001,714.0712890625
5486,Turkey,TUR,2002,760.4674682617188
5487,Turkey,TUR,2003,807.1516723632812
5488,Turkey,TUR,2004,841.3154296875
5489,Turkey,TUR,2005,882.9367065429688
5490,Turkey,TUR,2006,978.9124755859376
5491,Turkey,TUR,2007,1071.109619140625
5492,Turkey,TUR,2008,1081.40625
5493,Turkey,TUR,2009,1087.6220703125
5494,Turkey,TUR,2010,1105.04248046875
5495,Turkey,TUR,2011,1185.4306640625
5496,Turkey,TUR,2012,1249.5521240234375
5497,Turkey,TUR,2013,1225.8515625
5498,Turkey,TUR,2014,1317.705810546875
5499,Turkey,TUR,2015,1376.9364013671875
5500,Turkey,TUR,2016,1441.5030517578125
5501,Turkey,TUR,2017,1550.7437744140625
5502,Turkey,TUR,2018,1503.5006103515625
5503,Turkey,TUR,2019,1479.404541015625
5504,Turkey,TUR,2020,1445.4742431640625
5505,Turkey,TUR,2021,1581.96630859375
5575,United Arab Emirates,ARE,1965,0.8545330166816711
5576,United Arab Emirates,ARE,1966,0.9120410680770874
5577,United Arab Emirates,ARE,1967,5.406755447387695
5578,United Arab Emirates,ARE,1968,6.9447126388549805
5579,United Arab Emirates,ARE,1969,6.968925476074219
5580,United Arab Emirates,ARE,1970,9.6055908203125
5581,United Arab Emirates,ARE,1971,14.63803005218506
5582,United Arab Emirates,ARE,1972,15.650150299072266
5583,United Arab Emirates,ARE,1973,20.29311180114746
5584,United Arab Emirates,ARE,1974,22.295509338378903
5585,United Arab Emirates,ARE,1975,23.859207153320312
5586,United Arab Emirates,ARE,1976,30.190235137939453
5587,United Arab Emirates,ARE,1977,49.63150024414063
5588,United Arab Emirates,ARE,1978,57.50080871582031
5589,United Arab Emirates,ARE,1979,67.56037902832031
5590,United Arab Emirates,ARE,1980,108.15641021728516
5591,United Arab Emirates,ARE,1981,125.92835998535156
5592,United Arab Emirates,ARE,1982,135.96597290039062
5593,United Arab Emirates,ARE,1983,130.51527404785156
5594,United Arab Emirates,ARE,1984,162.54678344726562
5595,United Arab Emirates,ARE,1985,201.63352966308597
5596,United Arab Emirates,ARE,1986,244.38720703125
5597,United Arab Emirates,ARE,1987,273.0770874023437
5598,United Arab Emirates,ARE,1988,301.88250732421875
5599,United Arab Emirates,ARE,1989,340.1649169921875
5600,United Arab Emirates,ARE,1990,344.95269775390625
